reading datetime,discharge(cubic feet per second)
1997-08-31 00:00:00,77.0
1997-09-01 00:00:00,72.0
1997-09-02 00:00:00,74.0
1997-09-03 00:00:00,76.0
1997-09-04 00:00:00,69.0
1997-09-05 00:00:00,64.0
1997-09-06 00:00:00,61.0
1997-09-07 00:00:00,64.0
1997-09-08 00:00:00,63.0
1997-09-09 00:00:00,67.0
1997-09-10 00:00:00,112
1997-09-11 00:00:00,139
1997-09-12 00:00:00,157
1997-09-13 00:00:00,158
1997-09-14 00:00:00,151
1997-09-15 00:00:00,144
1997-09-16 00:00:00,139
1997-09-17 00:00:00,145
1997-09-18 00:00:00,150
1997-09-19 00:00:00,154
1997-09-20 00:00:00,206
1997-09-21 00:00:00,210
1997-09-22 00:00:00,204
1997-09-23 00:00:00,193
1997-09-24 00:00:00,175
1997-09-25 00:00:00,163
1997-09-26 00:00:00,154
1997-09-27 00:00:00,143
1997-09-28 00:00:00,133
1997-09-29 00:00:00,128
1997-09-30 00:00:00,122
1997-10-01 00:00:00,114
1997-10-02 00:00:00,102
1997-10-03 00:00:00,99.0
1997-10-04 00:00:00,99.0
1997-10-05 00:00:00,100
1997-10-06 00:00:00,98.0
1997-10-07 00:00:00,96.0
1997-10-08 00:00:00,96.0
1997-10-09 00:00:00,97.0
1997-10-10 00:00:00,106
1997-10-11 00:00:00,105
1997-10-12 00:00:00,100
1997-10-13 00:00:00,94.0
1997-10-14 00:00:00,105
1997-10-15 00:00:00,104
1997-10-16 00:00:00,101
1997-10-17 00:00:00,97.0
1997-10-18 00:00:00,93.0
1997-10-19 00:00:00,90.0
1997-10-20 00:00:00,87.0
1997-10-21 00:00:00,80.0
1997-10-22 00:00:00,77.0
1997-10-23 00:00:00,75.0
1997-10-24 00:00:00,78.0
1997-10-25 00:00:00,78.0
1997-10-26 00:00:00,91.0
1997-10-27 00:00:00,112
1997-10-28 00:00:00,120
1997-10-29 00:00:00,124
1997-10-30 00:00:00,125
1997-10-31 00:00:00,150
1997-11-01 00:00:00,180
1997-11-02 00:00:00,210
1997-11-03 00:00:00,250
1997-11-04 00:00:00,260
1997-11-05 00:00:00,270
1997-11-06 00:00:00,260
1997-11-07 00:00:00,240
1997-11-08 00:00:00,200
1997-11-09 00:00:00,170
1997-11-10 00:00:00,200
1997-11-11 00:00:00,215
1997-11-12 00:00:00,231
1997-11-13 00:00:00,219
1997-11-14 00:00:00,184
1997-11-15 00:00:00,164
1997-11-16 00:00:00,147
1997-11-17 00:00:00,222
1997-11-18 00:00:00,222
1997-11-19 00:00:00,194
1997-11-20 00:00:00,177
1997-11-21 00:00:00,173
1997-11-22 00:00:00,166
1997-11-23 00:00:00,153
1997-11-24 00:00:00,148
1997-11-25 00:00:00,143
1997-11-26 00:00:00,142
1997-11-27 00:00:00,143
1997-11-28 00:00:00,146
1997-11-29 00:00:00,147
1997-11-30 00:00:00,152
1997-12-01 00:00:00,149
1997-12-02 00:00:00,145
1997-12-03 00:00:00,144
1997-12-04 00:00:00,145
1997-12-05 00:00:00,145
1997-12-06 00:00:00,144
1997-12-07 00:00:00,146
1997-12-08 00:00:00,147
1997-12-09 00:00:00,149
1997-12-10 00:00:00,157
1997-12-11 00:00:00,157
1997-12-12 00:00:00,155
1997-12-13 00:00:00,154
1997-12-14 00:00:00,154
1997-12-15 00:00:00,152
1997-12-16 00:00:00,152
1997-12-17 00:00:00,153
1997-12-18 00:00:00,152
1997-12-19 00:00:00,153
1997-12-20 00:00:00,156
1997-12-21 00:00:00,157
1997-12-22 00:00:00,157
1997-12-23 00:00:00,159
1997-12-24 00:00:00,161
1997-12-25 00:00:00,170
1997-12-26 00:00:00,176
1997-12-27 00:00:00,178
1997-12-28 00:00:00,170
1997-12-29 00:00:00,162
1997-12-30 00:00:00,155
1997-12-31 00:00:00,147
1998-01-01 00:00:00,139
1998-01-02 00:00:00,133
1998-01-03 00:00:00,134
1998-01-04 00:00:00,146
1998-01-05 00:00:00,156
1998-01-06 00:00:00,177
1998-01-07 00:00:00,198
1998-01-08 00:00:00,228
1998-01-09 00:00:00,237
1998-01-10 00:00:00,240
1998-01-11 00:00:00,242
1998-01-12 00:00:00,231
1998-01-13 00:00:00,218
1998-01-14 00:00:00,207
1998-01-15 00:00:00,202
1998-01-16 00:00:00,194
1998-01-17 00:00:00,187
1998-01-18 00:00:00,183
1998-01-19 00:00:00,178
1998-01-20 00:00:00,173
1998-01-21 00:00:00,168
1998-01-22 00:00:00,165
1998-01-23 00:00:00,164
1998-01-24 00:00:00,158
1998-01-25 00:00:00,151
1998-01-26 00:00:00,148
1998-01-27 00:00:00,144
1998-01-28 00:00:00,140
1998-01-29 00:00:00,140
1998-01-30 00:00:00,139
1998-01-31 00:00:00,136
1998-02-01 00:00:00,136
1998-02-02 00:00:00,134
1998-02-03 00:00:00,133
1998-02-04 00:00:00,132
1998-02-05 00:00:00,129
1998-02-06 00:00:00,127
1998-02-07 00:00:00,126
1998-02-08 00:00:00,127
1998-02-09 00:00:00,128
1998-02-10 00:00:00,128
1998-02-11 00:00:00,136
1998-02-12 00:00:00,153
1998-02-13 00:00:00,162
1998-02-14 00:00:00,164
1998-02-15 00:00:00,159
1998-02-16 00:00:00,157
1998-02-17 00:00:00,175
1998-02-18 00:00:00,240
1998-02-19 00:00:00,288
1998-02-20 00:00:00,321
1998-02-21 00:00:00,326
1998-02-22 00:00:00,310
1998-02-23 00:00:00,281
1998-02-24 00:00:00,253
1998-02-25 00:00:00,246
1998-02-26 00:00:00,239
1998-02-27 00:00:00,232
1998-02-28 00:00:00,228
1998-03-01 00:00:00,225
1998-03-02 00:00:00,181
1998-03-03 00:00:00,176
1998-03-04 00:00:00,192
1998-03-05 00:00:00,153
1998-03-06 00:00:00,137
1998-03-07 00:00:00,164
1998-03-08 00:00:00,181
1998-03-09 00:00:00,172
1998-03-10 00:00:00,181
1998-03-11 00:00:00,223
1998-03-12 00:00:00,178
1998-03-13 00:00:00,160
1998-03-14 00:00:00,189
1998-03-15 00:00:00,197
1998-03-16 00:00:00,107
1998-03-17 00:00:00,90.0
1998-03-18 00:00:00,150
1998-03-19 00:00:00,176
1998-03-20 00:00:00,211
1998-03-21 00:00:00,242
1998-03-22 00:00:00,237
1998-03-23 00:00:00,234
1998-03-24 00:00:00,205
1998-03-25 00:00:00,192
1998-03-26 00:00:00,176
1998-03-27 00:00:00,176
1998-03-28 00:00:00,201
1998-03-29 00:00:00,216
1998-03-30 00:00:00,212
1998-03-31 00:00:00,210
1998-04-01 00:00:00,216
1998-04-02 00:00:00,219
1998-04-03 00:00:00,222
1998-04-04 00:00:00,215
1998-04-05 00:00:00,202
1998-04-06 00:00:00,196
1998-04-07 00:00:00,191
1998-04-08 00:00:00,191
1998-04-09 00:00:00,204
1998-04-10 00:00:00,205
1998-04-11 00:00:00,209
1998-04-12 00:00:00,205
1998-04-13 00:00:00,198
1998-04-14 00:00:00,201
1998-04-15 00:00:00,202
1998-04-16 00:00:00,193
1998-04-17 00:00:00,185
1998-04-18 00:00:00,178
1998-04-19 00:00:00,172
1998-04-20 00:00:00,162
1998-04-21 00:00:00,154
1998-04-22 00:00:00,147
1998-04-23 00:00:00,136
1998-04-24 00:00:00,127
1998-04-25 00:00:00,121
1998-04-26 00:00:00,142
1998-04-27 00:00:00,151
1998-04-28 00:00:00,149
1998-04-29 00:00:00,143
1998-04-30 00:00:00,138
1998-05-01 00:00:00,143
1998-05-02 00:00:00,146
1998-05-03 00:00:00,152
1998-05-04 00:00:00,154
1998-05-05 00:00:00,154
1998-05-06 00:00:00,152
1998-05-07 00:00:00,154
1998-05-08 00:00:00,153
1998-05-09 00:00:00,150
1998-05-10 00:00:00,145
1998-05-11 00:00:00,137
1998-05-12 00:00:00,132
1998-05-13 00:00:00,130
1998-05-14 00:00:00,130
1998-05-15 00:00:00,125
1998-05-16 00:00:00,113
1998-05-17 00:00:00,107
1998-05-18 00:00:00,99.0
1998-05-19 00:00:00,95.0
1998-05-20 00:00:00,92.0
1998-05-21 00:00:00,90.0
1998-05-22 00:00:00,89.0
1998-05-23 00:00:00,84.0
1998-05-24 00:00:00,76.0
1998-05-25 00:00:00,73.0
1998-05-26 00:00:00,74.0
1998-05-27 00:00:00,72.0
1998-05-28 00:00:00,69.0
1998-05-29 00:00:00,68.0
1998-05-30 00:00:00,67.0
1998-05-31 00:00:00,88.0
1998-06-01 00:00:00,97.0
1998-06-02 00:00:00,90.0
1998-06-03 00:00:00,80.0
1998-06-04 00:00:00,73.0
1998-06-05 00:00:00,68.0
1998-06-06 00:00:00,64.0
1998-06-07 00:00:00,60.0
1998-06-08 00:00:00,59.0
1998-06-09 00:00:00,62.0
1998-06-10 00:00:00,69.0
1998-06-11 00:00:00,70.0
1998-06-12 00:00:00,78.0
1998-06-13 00:00:00,83.0
1998-06-14 00:00:00,83.0
1998-06-15 00:00:00,82.0
1998-06-16 00:00:00,78.0
1998-06-17 00:00:00,81.0
1998-06-18 00:00:00,78.0
1998-06-19 00:00:00,75.0
1998-06-20 00:00:00,73.0
1998-06-21 00:00:00,79.0
1998-06-22 00:00:00,92.0
1998-06-23 00:00:00,86.0
1998-06-24 00:00:00,79.0
1998-06-25 00:00:00,75.0
1998-06-26 00:00:00,71.0
1998-06-27 00:00:00,69.0
1998-06-28 00:00:00,68.0
1998-06-29 00:00:00,67.0
1998-06-30 00:00:00,65.0
1998-07-01 00:00:00,67.0
1998-07-02 00:00:00,63.0
1998-07-03 00:00:00,57.0
1998-07-04 00:00:00,60.0
1998-07-05 00:00:00,56.0
1998-07-06 00:00:00,51.0
1998-07-07 00:00:00,53.0
1998-07-08 00:00:00,78.0
1998-07-09 00:00:00,87.0
1998-07-10 00:00:00,88.0
1998-07-11 00:00:00,78.0
1998-07-12 00:00:00,70.0
1998-07-13 00:00:00,63.0
1998-07-14 00:00:00,61.0
1998-07-15 00:00:00,58.0
1998-07-16 00:00:00,70.0
1998-07-17 00:00:00,60.0
1998-07-18 00:00:00,53.0
1998-07-19 00:00:00,49.0
1998-07-20 00:00:00,50.0
1998-07-21 00:00:00,47.0
1998-07-22 00:00:00,48.0
1998-07-23 00:00:00,45.0
1998-07-24 00:00:00,42.0
1998-07-25 00:00:00,39.0
1998-07-26 00:00:00,36.0
1998-07-27 00:00:00,33.0
1998-07-28 00:00:00,33.0
1998-07-29 00:00:00,34.0
1998-07-30 00:00:00,34.0
1998-07-31 00:00:00,36.0
1998-08-01 00:00:00,34.0
1998-08-02 00:00:00,33.0
1998-08-03 00:00:00,33.0
1998-08-04 00:00:00,35.0
1998-08-05 00:00:00,43.0
1998-08-06 00:00:00,64.0
1998-08-07 00:00:00,81.0
1998-08-08 00:00:00,87.0
1998-08-09 00:00:00,87.0
1998-08-10 00:00:00,92.0
1998-08-11 00:00:00,95.0
1998-08-12 00:00:00,88.0
1998-08-13 00:00:00,74.0
1998-08-14 00:00:00,68.0
1998-08-15 00:00:00,65.0
1998-08-16 00:00:00,60.0
1998-08-17 00:00:00,56.0
1998-08-18 00:00:00,59.0
1998-08-19 00:00:00,52.0
1998-08-20 00:00:00,46.0
1998-08-21 00:00:00,45.0
1998-08-22 00:00:00,45.0
1998-08-23 00:00:00,39.0
1998-08-24 00:00:00,38.0
1998-08-25 00:00:00,46.0
1998-08-26 00:00:00,49.0
1998-08-27 00:00:00,45.0
1998-08-28 00:00:00,42.0
1998-08-29 00:00:00,42.0
1998-08-30 00:00:00,41.0
1998-08-31 00:00:00,40.0
1998-09-01 00:00:00,36.0
1998-09-02 00:00:00,43.0
1998-09-03 00:00:00,42.0
1998-09-04 00:00:00,41.0
1998-09-05 00:00:00,35.0
1998-09-06 00:00:00,34.0
1998-09-07 00:00:00,45.0
1998-09-08 00:00:00,45.0
1998-09-09 00:00:00,41.0
1998-09-10 00:00:00,37.0
1998-09-11 00:00:00,34.0
1998-09-12 00:00:00,35.0
1998-09-13 00:00:00,36.0
1998-09-14 00:00:00,35.0
1998-09-15 00:00:00,35.0
1998-09-16 00:00:00,40.0
1998-09-17 00:00:00,41.0
1998-09-18 00:00:00,40.0
1998-09-19 00:00:00,40.0
1998-09-20 00:00:00,40.0
1998-09-21 00:00:00,44.0
1998-09-22 00:00:00,41.0
1998-09-23 00:00:00,36.0
1998-09-24 00:00:00,32.0
1998-09-25 00:00:00,32.0
1998-09-26 00:00:00,31.0
1998-09-27 00:00:00,33.0
1998-09-28 00:00:00,33.0
1998-09-29 00:00:00,31.0
1998-09-30 00:00:00,31.0
1998-10-01 00:00:00,32.0
1998-10-02 00:00:00,30.0
1998-10-03 00:00:00,35.0
1998-10-04 00:00:00,37.0
1998-10-05 00:00:00,37.0
1998-10-06 00:00:00,36.0
1998-10-07 00:00:00,61.0
1998-10-08 00:00:00,79.0
1998-10-09 00:00:00,79.0
1998-10-10 00:00:00,72.0
1998-10-11 00:00:00,67.0
1998-10-12 00:00:00,62.0
1998-10-13 00:00:00,59.0
1998-10-14 00:00:00,56.0
1998-10-15 00:00:00,54.0
1998-10-16 00:00:00,53.0
1998-10-17 00:00:00,49.0
1998-10-18 00:00:00,50.0
1998-10-19 00:00:00,52.0
1998-10-20 00:00:00,50.0
1998-10-21 00:00:00,51.0
1998-10-22 00:00:00,49.0
1998-10-23 00:00:00,46.0
1998-10-24 00:00:00,46.0
1998-10-25 00:00:00,47.0
1998-10-26 00:00:00,49.0
1998-10-27 00:00:00,53.0
1998-10-28 00:00:00,58.0
1998-10-29 00:00:00,60.0
1998-10-30 00:00:00,61.0
1998-10-31 00:00:00,59.0
1998-11-01 00:00:00,59.0
1998-11-02 00:00:00,138
1998-11-03 00:00:00,148
1998-11-04 00:00:00,179
1998-11-05 00:00:00,171
1998-11-06 00:00:00,112
1998-11-07 00:00:00,186
1998-11-08 00:00:00,149
1998-11-09 00:00:00,151
1998-11-10 00:00:00,161
1998-11-11 00:00:00,158
1998-11-12 00:00:00,160
1998-11-13 00:00:00,157
1998-11-14 00:00:00,139
1998-11-15 00:00:00,106
1998-11-16 00:00:00,88.0
1998-11-17 00:00:00,105
1998-11-18 00:00:00,103
1998-11-19 00:00:00,84.0
1998-11-20 00:00:00,79.0
1998-11-21 00:00:00,77.0
1998-11-22 00:00:00,73.0
1998-11-23 00:00:00,72.0
1998-11-24 00:00:00,76.0
1998-11-25 00:00:00,81.0
1998-11-26 00:00:00,101
1998-11-27 00:00:00,104
1998-11-28 00:00:00,101
1998-11-29 00:00:00,96.0
1998-11-30 00:00:00,96.0
1998-12-01 00:00:00,114
1998-12-02 00:00:00,113
1998-12-03 00:00:00,107
1998-12-04 00:00:00,102
1998-12-05 00:00:00,100
1998-12-06 00:00:00,106
1998-12-07 00:00:00,132
1998-12-08 00:00:00,132
1998-12-09 00:00:00,123
1998-12-10 00:00:00,114
1998-12-11 00:00:00,107
1998-12-12 00:00:00,101
1998-12-13 00:00:00,97.0
1998-12-14 00:00:00,92.0
1998-12-15 00:00:00,88.0
1998-12-16 00:00:00,90.0
1998-12-17 00:00:00,89.0
1998-12-18 00:00:00,87.0
1998-12-19 00:00:00,88.0
1998-12-20 00:00:00,90.0
1998-12-21 00:00:00,91.0
1998-12-22 00:00:00,87.0
1998-12-23 00:00:00,87.0
1998-12-24 00:00:00,81.0
1998-12-25 00:00:00,74.0
1998-12-26 00:00:00,71.0
1998-12-27 00:00:00,68.0
1998-12-28 00:00:00,67.0
1998-12-29 00:00:00,68.0
1998-12-30 00:00:00,68.0
1998-12-31 00:00:00,68.0
1999-01-01 00:00:00,64.0
1999-01-02 00:00:00,66.0
1999-01-03 00:00:00,74.0
1999-01-04 00:00:00,72.0
1999-01-05 00:00:00,68.0
1999-01-06 00:00:00,66.0
1999-01-07 00:00:00,65.0
1999-01-08 00:00:00,64.0
1999-01-09 00:00:00,65.0
1999-01-10 00:00:00,65.0
1999-01-11 00:00:00,65.0
1999-01-12 00:00:00,66.0
1999-01-13 00:00:00,69.0
1999-01-14 00:00:00,69.0
1999-01-15 00:00:00,69.0
1999-01-16 00:00:00,67.0
1999-01-17 00:00:00,66.0
1999-01-18 00:00:00,80.0
1999-01-19 00:00:00,87.0
1999-01-20 00:00:00,88.0
1999-01-21 00:00:00,87.0
1999-01-22 00:00:00,108
1999-01-23 00:00:00,143
1999-01-24 00:00:00,173
1999-01-25 00:00:00,188
1999-01-26 00:00:00,183
1999-01-27 00:00:00,169
1999-01-28 00:00:00,161
1999-01-29 00:00:00,156
1999-01-30 00:00:00,151
1999-01-31 00:00:00,145
1999-02-01 00:00:00,138
1999-02-02 00:00:00,138
1999-02-03 00:00:00,140
1999-02-04 00:00:00,141
1999-02-05 00:00:00,136
1999-02-06 00:00:00,133
1999-02-07 00:00:00,131
1999-02-08 00:00:00,127
1999-02-09 00:00:00,122
1999-02-10 00:00:00,118
1999-02-11 00:00:00,115
1999-02-12 00:00:00,119
1999-02-13 00:00:00,121
1999-02-14 00:00:00,115
1999-02-15 00:00:00,110
1999-02-16 00:00:00,106
1999-02-17 00:00:00,104
1999-02-18 00:00:00,106
1999-02-19 00:00:00,106
1999-02-20 00:00:00,106
1999-02-21 00:00:00,106
1999-02-22 00:00:00,104
1999-02-23 00:00:00,104
1999-02-24 00:00:00,102
1999-02-25 00:00:00,105
1999-02-26 00:00:00,102
1999-02-27 00:00:00,100
1999-02-28 00:00:00,115
1999-03-01 00:00:00,128
1999-03-02 00:00:00,125
1999-03-03 00:00:00,127
1999-03-04 00:00:00,123
1999-03-05 00:00:00,124
1999-03-06 00:00:00,132
1999-03-07 00:00:00,122
1999-03-08 00:00:00,117
1999-03-09 00:00:00,116
1999-03-10 00:00:00,111
1999-03-11 00:00:00,106
1999-03-12 00:00:00,102
1999-03-13 00:00:00,99.0
1999-03-14 00:00:00,97.0
1999-03-15 00:00:00,93.0
1999-03-16 00:00:00,93.0
1999-03-17 00:00:00,99.0
1999-03-18 00:00:00,116
1999-03-19 00:00:00,92.0
1999-03-20 00:00:00,84.0
1999-03-21 00:00:00,98.0
1999-03-22 00:00:00,68.0
1999-03-23 00:00:00,45.0
1999-03-24 00:00:00,40.0
1999-03-25 00:00:00,36.0
1999-03-26 00:00:00,52.0
1999-03-27 00:00:00,64.0
1999-03-28 00:00:00,69.0
1999-03-29 00:00:00,70.0
1999-03-30 00:00:00,54.0
1999-03-31 00:00:00,33.0
1999-04-01 00:00:00,15.0
1999-04-02 00:00:00,30.0
1999-04-03 00:00:00,43.0
1999-04-04 00:00:00,64.0
1999-04-05 00:00:00,60.0
1999-04-06 00:00:00,36.0
1999-04-07 00:00:00,33.0
1999-04-08 00:00:00,36.0
1999-04-09 00:00:00,47.0
1999-04-10 00:00:00,54.0
1999-04-11 00:00:00,66.0
1999-04-12 00:00:00,73.0
1999-04-13 00:00:00,57.0
1999-04-14 00:00:00,46.0
1999-04-15 00:00:00,52.0
1999-04-16 00:00:00,62.0
1999-04-17 00:00:00,74.0
1999-04-18 00:00:00,80.0
1999-04-19 00:00:00,61.0
1999-04-20 00:00:00,47.0
1999-04-21 00:00:00,53.0
1999-04-22 00:00:00,55.0
1999-04-23 00:00:00,84.0
1999-04-24 00:00:00,117
1999-04-25 00:00:00,162
1999-04-26 00:00:00,179
1999-04-27 00:00:00,180
1999-04-28 00:00:00,171
1999-04-29 00:00:00,158
1999-04-30 00:00:00,152
1999-05-01 00:00:00,146
1999-05-02 00:00:00,141
1999-05-03 00:00:00,133
1999-05-04 00:00:00,127
1999-05-05 00:00:00,119
1999-05-06 00:00:00,111
1999-05-07 00:00:00,103
1999-05-08 00:00:00,100
1999-05-09 00:00:00,96.0
1999-05-10 00:00:00,90.0
1999-05-11 00:00:00,82.0
1999-05-12 00:00:00,78.0
1999-05-13 00:00:00,72.0
1999-05-14 00:00:00,62.0
1999-05-15 00:00:00,53.0
1999-05-16 00:00:00,47.0
1999-05-17 00:00:00,46.0
1999-05-18 00:00:00,63.0
1999-05-19 00:00:00,81.0
1999-05-20 00:00:00,84.0
1999-05-21 00:00:00,76.0
1999-05-22 00:00:00,75.0
1999-05-23 00:00:00,69.0
1999-05-24 00:00:00,72.0
1999-05-25 00:00:00,67.0
1999-05-26 00:00:00,69.0
1999-05-27 00:00:00,65.0
1999-05-28 00:00:00,62.0
1999-05-29 00:00:00,61.0
1999-05-30 00:00:00,59.0
1999-05-31 00:00:00,56.0
1999-06-01 00:00:00,61.0
1999-06-02 00:00:00,63.0
1999-06-03 00:00:00,67.0
1999-06-04 00:00:00,65.0
1999-06-05 00:00:00,62.0
1999-06-06 00:00:00,59.0
1999-06-07 00:00:00,56.0
1999-06-08 00:00:00,54.0
1999-06-09 00:00:00,50.0
1999-06-10 00:00:00,46.0
1999-06-11 00:00:00,44.0
1999-06-12 00:00:00,44.0
1999-06-13 00:00:00,59.0
1999-06-14 00:00:00,77.0
1999-06-15 00:00:00,82.0
1999-06-16 00:00:00,83.0
1999-06-17 00:00:00,77.0
1999-06-18 00:00:00,67.0
1999-06-19 00:00:00,61.0
1999-06-20 00:00:00,58.0
1999-06-21 00:00:00,53.0
1999-06-22 00:00:00,49.0
1999-06-23 00:00:00,46.0
1999-06-24 00:00:00,42.0
1999-06-25 00:00:00,43.0
1999-06-26 00:00:00,41.0
1999-06-27 00:00:00,53.0
1999-06-28 00:00:00,70.0
1999-06-29 00:00:00,98.0
1999-06-30 00:00:00,107
1999-07-01 00:00:00,142
1999-07-02 00:00:00,174
1999-07-03 00:00:00,190
1999-07-04 00:00:00,192
1999-07-05 00:00:00,182
1999-07-06 00:00:00,169
1999-07-07 00:00:00,150
1999-07-08 00:00:00,137
1999-07-09 00:00:00,131
1999-07-10 00:00:00,125
1999-07-11 00:00:00,109
1999-07-12 00:00:00,97.0
1999-07-13 00:00:00,84.0
1999-07-14 00:00:00,74.0
1999-07-15 00:00:00,64.0
1999-07-16 00:00:00,56.0
1999-07-17 00:00:00,52.0
1999-07-18 00:00:00,53.0
1999-07-19 00:00:00,55.0
1999-07-20 00:00:00,58.0
1999-07-21 00:00:00,55.0
1999-07-22 00:00:00,54.0
1999-07-23 00:00:00,52.0
1999-07-24 00:00:00,55.0
1999-07-25 00:00:00,55.0
1999-07-26 00:00:00,53.0
1999-07-27 00:00:00,53.0
1999-07-28 00:00:00,51.0
1999-07-29 00:00:00,52.0
1999-07-30 00:00:00,53.0
1999-07-31 00:00:00,55.0
1999-08-01 00:00:00,61.0
1999-08-02 00:00:00,55.0
1999-08-03 00:00:00,47.0
1999-08-04 00:00:00,46.0
1999-08-05 00:00:00,43.0
1999-08-06 00:00:00,40.0
1999-08-07 00:00:00,41.0
1999-08-08 00:00:00,49.0
1999-08-09 00:00:00,44.0
1999-08-10 00:00:00,45.0
1999-08-11 00:00:00,49.0
1999-08-12 00:00:00,50.0
1999-08-13 00:00:00,59.0
1999-08-14 00:00:00,75.0
1999-08-15 00:00:00,66.0
1999-08-16 00:00:00,57.0
1999-08-17 00:00:00,52.0
1999-08-18 00:00:00,49.0
1999-08-19 00:00:00,46.0
1999-08-20 00:00:00,44.0
1999-08-21 00:00:00,45.0
1999-08-22 00:00:00,48.0
1999-08-23 00:00:00,51.0
1999-08-24 00:00:00,56.0
1999-08-25 00:00:00,62.0
1999-08-26 00:00:00,71.0
1999-08-27 00:00:00,83.0
1999-08-28 00:00:00,74.0
1999-08-29 00:00:00,65.0
1999-08-30 00:00:00,54.0
1999-08-31 00:00:00,47.0
1999-09-01 00:00:00,45.0
1999-09-02 00:00:00,46.0
1999-09-03 00:00:00,45.0
1999-09-04 00:00:00,42.0
1999-09-05 00:00:00,40.0
1999-09-06 00:00:00,38.0
1999-09-07 00:00:00,35.0
1999-09-08 00:00:00,32.0
1999-09-09 00:00:00,34.0
1999-09-10 00:00:00,33.0
1999-09-11 00:00:00,33.0
1999-09-12 00:00:00,32.0
1999-09-13 00:00:00,33.0
1999-09-14 00:00:00,33.0
1999-09-15 00:00:00,35.0
1999-09-16 00:00:00,34.0
1999-09-17 00:00:00,31.0
1999-09-18 00:00:00,30.0
1999-09-19 00:00:00,30.0
1999-09-20 00:00:00,31.0
1999-09-21 00:00:00,33.0
1999-09-22 00:00:00,31.0
1999-09-23 00:00:00,30.0
1999-09-24 00:00:00,35.0
1999-09-25 00:00:00,33.0
1999-09-26 00:00:00,31.0
1999-09-27 00:00:00,30.0
1999-09-28 00:00:00,33.0
1999-09-29 00:00:00,56.0
1999-09-30 00:00:00,71.0
1999-10-01 00:00:00,76.0
1999-10-02 00:00:00,73.0
1999-10-03 00:00:00,72.0
1999-10-04 00:00:00,76.0
1999-10-05 00:00:00,71.0
1999-10-06 00:00:00,69.0
1999-10-07 00:00:00,61.0
1999-10-08 00:00:00,56.0
1999-10-09 00:00:00,57.0
1999-10-10 00:00:00,54.0
1999-10-11 00:00:00,51.0
1999-10-12 00:00:00,46.0
1999-10-13 00:00:00,49.0
1999-10-14 00:00:00,52.0
1999-10-15 00:00:00,50.0
1999-10-16 00:00:00,49.0
1999-10-17 00:00:00,51.0
1999-10-18 00:00:00,49.0
1999-10-19 00:00:00,46.0
1999-10-20 00:00:00,46.0
1999-10-21 00:00:00,45.0
1999-10-22 00:00:00,46.0
1999-10-23 00:00:00,48.0
1999-10-24 00:00:00,47.0
1999-10-25 00:00:00,46.0
1999-10-26 00:00:00,51.0
1999-10-27 00:00:00,54.0
1999-10-28 00:00:00,80.0
1999-10-29 00:00:00,77.0
1999-10-30 00:00:00,77.0
1999-10-31 00:00:00,77.0
1999-11-01 00:00:00,77.0
1999-11-02 00:00:00,75.0
1999-11-03 00:00:00,75.0
1999-11-04 00:00:00,147
1999-11-05 00:00:00,79.0
1999-11-06 00:00:00,65.0
1999-11-07 00:00:00,65.0
1999-11-08 00:00:00,162
1999-11-09 00:00:00,219
1999-11-10 00:00:00,245
1999-11-11 00:00:00,193
1999-11-12 00:00:00,128
1999-11-13 00:00:00,97.0
1999-11-14 00:00:00,74.0
1999-11-15 00:00:00,133
1999-11-16 00:00:00,148
1999-11-17 00:00:00,175
1999-11-18 00:00:00,148
1999-11-19 00:00:00,154
1999-11-20 00:00:00,147
1999-11-21 00:00:00,122
1999-11-22 00:00:00,103
1999-11-23 00:00:00,91.0
1999-11-24 00:00:00,82.0
1999-11-25 00:00:00,83.0
1999-11-26 00:00:00,81.0
1999-11-27 00:00:00,76.0
1999-11-28 00:00:00,75.0
1999-11-29 00:00:00,78.0
1999-11-30 00:00:00,77.0
1999-12-01 00:00:00,74.0
1999-12-02 00:00:00,72.0
1999-12-03 00:00:00,70.0
1999-12-04 00:00:00,72.0
1999-12-05 00:00:00,89.0
1999-12-06 00:00:00,125
1999-12-07 00:00:00,131
1999-12-08 00:00:00,130
1999-12-09 00:00:00,122
1999-12-10 00:00:00,120
1999-12-11 00:00:00,120
1999-12-12 00:00:00,118
1999-12-13 00:00:00,114
1999-12-14 00:00:00,120
1999-12-15 00:00:00,124
1999-12-16 00:00:00,137
1999-12-17 00:00:00,142
1999-12-18 00:00:00,135
1999-12-19 00:00:00,127
1999-12-20 00:00:00,127
1999-12-21 00:00:00,128
1999-12-22 00:00:00,125
1999-12-23 00:00:00,122
1999-12-24 00:00:00,118
1999-12-25 00:00:00,115
1999-12-26 00:00:00,113
1999-12-27 00:00:00,110
1999-12-28 00:00:00,109
1999-12-29 00:00:00,106
1999-12-30 00:00:00,101
1999-12-31 00:00:00,97.0
2000-01-01 00:00:00,93.0
2000-01-02 00:00:00,92.0
2000-01-03 00:00:00,94.0
2000-01-04 00:00:00,99.0
2000-01-05 00:00:00,99.0
2000-01-06 00:00:00,94.0
2000-01-07 00:00:00,90.0
2000-01-08 00:00:00,85.0
2000-01-09 00:00:00,89.0
2000-01-10 00:00:00,99.0
2000-01-11 00:00:00,106
2000-01-12 00:00:00,105
2000-01-13 00:00:00,102
2000-01-14 00:00:00,98.0
